query_id	query_vector_json	Message ID
1	[-0.0666084960103035, 0.4860214293003082, -0.6974649429321289, 0.01241485308855772, 0.3528917133808136, 0.001286928541958332, -0.10044568032026291, 0.31456539034843445, -0.18069306015968323, -0.4536709487438202, -0.4826117157936096, 0.2724965512752533, 0.4511018395423889, -0.3650791049003601, -0.4467867910861969, -0.12718327343463898, -0.26042404770851135, 0.5950159430503845, 0.4765647053718567, -0.33168718218803406, -0.39433425664901733, 0.1880066990852356, -0.5450133085250854, 0.06843322515487671, -0.33893364667892456, -0.22732901573181152, 0.041254520416259766, 0.12334509938955307, -0.017382100224494934, -0.1831693947315216, 0.09670498967170715, -0.22040194272994995, -0.1898443102836609, 0.12257330864667892, 0.21195456385612488, -0.25953835248947144, 0.19387808442115784, -0.2116476446390152, -0.46901676058769226, -0.09927323460578918, 0.25565022230148315, 0.266879141330719, 0.35738933086395264, -0.3565099239349365, 0.11958000063896179, -0.6081446409225464, -2.061738967895508, -0.16804181039333344, -0.2909325957298279, 0.2712033689022064, -0.34253618121147156, 0.620980978012085, 0.5253260135650635, 0.13050852715969086, 0.13315603137016296, 0.7948183417320251, 0.25385940074920654, 0.3031616806983948, 0.24408991634845734, -0.02633371576666832, 0.5986841917037964, -0.23055285215377808, -0.027629025280475616, 0.17305897176265717, 0.6727781295776367, -0.14731325209140778, -0.07877948135137558, 0.49248379468917847, -0.47620365023612976, -0.05363842844963074, -0.8135718107223511, 0.005591047927737236, 0.4939136207103729, 0.24744920432567596, -0.1690555214881897, -0.18133413791656494, -0.016347087919712067, -0.06986939162015915, -0.39629292488098145, -0.1854729801416397, 0.3111382722854614, 0.36855679750442505, 0.2604019343852997, -0.06082576885819435, 0.31973668932914734, 0.1453375667333603, -0.3944055140018463, -0.3768105208873749, 0.13699665665626526, 0.725877583026886, 0.3125612437725067, 0.027962006628513336, 0.03428295999765396, 0.05158049985766411, -0.20999658107757568, 0.04780840873718262, -0.09318976104259491, 0.0805332139134407, 0.1329312026500702, 0.0924677923321724, -0.2925323247909546, 0.2909156084060669, 0.4937235713005066, -0.2668614685535431, 0.09244490414857864, -0.24011486768722534, 0.070538230240345, -0.24012556672096252, -0.06523598730564117, -2.2305142879486084, -0.03004317171871662, -0.09254774451255798, -0.20551541447639465, 0.047121383249759674, -0.39231136441230774, 0.8642352223396301, 0.27049049735069275, 0.4517359137535095, -0.034524526447057724, 0.24525810778141022, 0.10322593152523041, 0.12924621999263763, -0.2861836850643158, 0.3056791424751282, 0.12603996694087982, 0.2259577065706253, -0.020799780264496803, -0.29622596502304077, 0.24669525027275085, -0.4382114112377167, 0.11347606778144836, 0.495830774307251, -0.19652800261974335, 0.038321103900671005, -0.470624715089798, 0.12401192635297775, 0.6747193932533264, 0.26098811626434326, -0.059691984206438065, -0.195643350481987, -0.6534180641174316, -0.3489592969417572, -2.3358612060546875, -0.13132749497890472, 0.5066378712654114, -0.26420626044273376, 0.172048419713974, 0.061518654227256775, -0.14564630389213562, 0.5081387758255005, 0.1802736520767212, 0.3915763795375824, -0.041241928935050964, 0.23114939033985138, 0.3462795615196228, 0.046663593500852585, 0.37024447321891785, -0.2010498344898224, 0.036020271480083466, 0.13382835686206818, -0.10029401630163193, 0.005499903112649918, -0.3628171384334564, -0.1337454617023468, -0.5374303460121155, 0.010826051235198975, -0.21310657262802124, 0.6761640310287476, 0.14937849342823029, 0.12768054008483887, -0.23605075478553772, 0.36786559224128723, 0.6589063405990601, -0.2537010908126831, 0.6099103689193726, 0.06926529109477997, -0.31406736373901367, 0.44320884346961975, 0.5615216493606567, 0.022837035357952118, 0.1661163866519928, 0.5004187226295471, 0.4013088345527649, 0.22343608736991882, 0.30523446202278137, 0.02603675052523613, 0.26764628291130066, -0.13627950847148895, 0.16473013162612915, -0.16813786327838898, -0.22267231345176697, 0.06352681666612625, -0.007646970450878143, -0.3228762149810791, 0.2156926542520523, 0.0954643189907074, 0.3910977840423584, -0.2638084888458252, 0.5456891655921936, -0.023666301742196083, 0.29395899176597595, 0.2186688780784607, -0.7712684273719788, 0.5949236750602722, -0.4796351492404938, 2.9678773880004883, 0.07767356187105179, -0.4223212003707886, -0.29929426312446594, 0.30636024475097656, 0.10156530141830444, 0.13230398297309875, -0.005048014223575592, -0.6274358034133911, 0.5532395243644714, -0.018700294196605682, -0.5594766736030579, 0.19541031122207642, -0.33609938621520996, -0.23154830932617188, 0.4617244601249695, 0.09189283847808838, -0.24137191474437714, 0.7180868983268738, -0.15167635679244995, -0.04086283594369888, -0.15730440616607666, 0.08706444501876831, -0.025357328355312347, -0.944842517375946, 0.39677584171295166, -0.24067847430706024, 0.005328260362148285, 0.118494413793087, -0.05379920080304146, 0.19878201186656952, -0.8710519671440125, -0.31651607155799866, -0.06019028648734093, 0.08984121680259705, -0.16888707876205444, -0.0249369777739048, 0.21742916107177734, -0.11091625690460205, 0.13714924454689026, 0.38970789313316345, -0.07097397744655609, 0.1124037355184555, -0.00803382694721222, 0.5153217911720276, 0.8607391715049744, -0.5421696305274963, 0.2802940011024475, -0.8193876147270203, -0.5736324787139893, -0.399419903755188, 0.37810051441192627, -0.007640953175723553, -0.19945049285888672, -0.3706701397895813, -0.036365531384944916, 0.4135320782661438, 0.5862858295440674, -0.11341604590415955, 0.030513804405927658, -0.5477561950683594, 0.23846228420734406, -0.6978043913841248, 0.36327657103538513, -0.12152431905269623, 0.327118843793869, -0.1236996054649353, -0.38068583607673645, -3.1718506813049316, -0.43102043867111206, 0.19620990753173828, 0.5174902081489563, -0.0039719389751553535, -0.6066809892654419, 0.19873595237731934, 0.4415013790130615, 0.026758741587400436, -0.48105189204216003, 0.2208389937877655, -0.47865721583366394, 0.032859042286872864, 0.12233976274728775, -0.523550808429718, 0.7209488749504089, -0.09990938752889633, -0.0018161777406930923, 0.266340970993042, 0.0409255251288414, -0.13013187050819397, 0.45505356788635254, 0.01043783500790596, -0.4310400187969208, 0.4667268991470337, 0.24600614607334137, -0.5660979747772217, -0.1731589436531067, 0.12784409523010254, -0.08275330811738968, -0.3235306143760681, -0.5474824905395508, 0.11423701792955399, -0.21918901801109314, -0.06907488405704498, -3.7967944145202637, 0.31794384121894836, -0.6935434341430664, -0.45372170209884644, 0.4142085909843445, 0.06888962537050247, 0.3720443844795227, -0.17845788598060608, -0.7567483186721802, 0.08189423382282257, 0.3795004189014435, -0.20156888663768768, -0.06394249200820923, 0.4520204961299896, 0.1269264966249466, 0.02443120628595352, 0.1518707573413849, 0.22234979271888733, 0.34167182445526123, 0.39405202865600586, 0.23598837852478027, -0.1029699370265007, -0.34611383080482483, 0.0023896731436252594, -0.06895612925291061, 0.43280717730522156, 0.09855285286903381, 0.27418747544288635, -0.8273876905441284, -0.05579184740781784, -0.1524638533592224, 0.18634191155433655, 0.18921013176441193, 0.21556837856769562, -0.5633212924003601, -0.4051648676395416, -0.005918949842453003, 0.15825174748897552, 0.9950342178344727, 0.0648069828748703, -0.08191344141960144, 0.7102141976356506, 0.20314329862594604, 0.6102363467216492, 0.3820634186267853, 0.2020931988954544, 0.14837858080863953, 0.045632511377334595, -0.03566928207874298, 0.5774930715560913, 0.14514829218387604, 0.4095313847064972, 1.165686845779419, -0.6800470352172852, -0.40874022245407104, -0.44474363327026367, 0.5983760952949524, 0.122867152094841, -0.31622955203056335, 0.2371411919593811, 1.0650149583816528, -0.6056527495384216, 0.4949336349964142, 0.10393814742565155, -0.026179403066635132, -0.4249418377876282, 0.2359815537929535, -0.9515335559844971, 0.09409903734922409, 0.32538408041000366, 0.15543176233768463, 0.6721257567405701, -0.11974617838859558, -0.7753114700317383, -0.026298265904188156, -0.32653093338012695, -0.2212008237838745, -0.24587604403495789, 0.65751051902771, -0.3444141447544098, 0.03193500265479088, 0.07728961855173111, 0.3573043942451477, 0.6753017902374268, -0.13250288367271423, 0.22266942262649536, -0.014827143400907516, -0.20433105528354645, -0.8292356729507446, -0.27919644117355347, -0.16522935032844543, 0.19815266132354736, 0.3549596965312958, 0.0634961649775505, -0.12040358781814575, 0.08724892884492874, 0.3775877058506012, -0.647013783454895, -0.27658653259277344, -0.4403912425041199, -0.6015995144844055, -0.7192739844322205, -0.262393593788147, 0.24984006583690643, 0.26578015089035034, -0.4108712673187256, -0.09495918452739716, -0.06530431658029556, 0.13376598060131073, 0.19433850049972534, 0.06829188764095306, -0.10062766075134277, 0.9095782041549683, 0.29221421480178833, 0.34479278326034546, 0.22978276014328003, -0.0023933053016662598, 0.9267861247062683, 0.44629114866256714, 0.8261385560035706, 0.20792922377586365, 0.4139156639575958, 0.3478599786758423, -0.1638309359550476, -0.5010174512863159, -0.08717537671327591, 0.18285755813121796, -0.49225273728370667, -0.24509933590888977, -0.38568511605262756, 0.1274406760931015, 0.28604963421821594, 0.013001477345824242, -0.53184974193573, -0.1355435848236084, -0.10498103499412537, -0.46790483593940735, 0.43854838609695435, -0.014218475669622421, 0.34029680490493774, 0.5476474165916443, -0.32571014761924744, -0.3481174409389496, 0.21371324360370636, 0.5191845297813416, 0.3402153253555298, -0.11599805951118469, 0.10257256031036377, -0.05228047072887421, 0.5958408117294312, -0.1162714958190918, -0.7385410666465759, 0.1679912954568863, -0.07938447594642639, -0.23918059468269348, -0.38806912302970886, -0.05621358007192612, -0.18832308053970337, 0.17781205475330353, -0.4090379774570465, -0.1078338623046875, -0.0871589407324791, -1.5950403213500977, 0.1919706165790558, 0.38729217648506165, 0.025800280272960663, 0.0038058068603277206, -0.05370045080780983, -0.8611453771591187, 0.9806526899337769, 0.16133175790309906, -0.2781566381454468, -0.24905402958393097, -0.7448938488960266, 0.07145623862743378, 0.2318158894777298, -0.08546968549489975, 0.26017317175865173, 0.14757633209228516, 0.30812227725982666, -0.1220623180270195, -0.6461171507835388, -0.30860215425491333, 0.20948296785354614, -0.23725129663944244, -0.3227885663509369, -0.35703814029693604, -0.20952506363391876, 0.1116502434015274, 0.5068774223327637, 0.28823769092559814, -0.07327456772327423, 0.2528531849384308, -0.1309957504272461, -0.17907971143722534, -0.042337872087955475, 0.12569454312324524, 0.09046988934278488, 0.05089868977665901, -0.27915215492248535, 0.4396246075630188, -0.004639563616365194, -0.24727648496627808, 0.1516466736793518, -0.047070108354091644, -0.14402350783348083, 0.49202394485473633, 0.1529396027326584, -0.3995007276535034, 0.1534932553768158, -0.27720561623573303, -0.15021000802516937, -0.8004234433174133, -0.05643573775887489, -0.3131961226463318, -0.07809169590473175, 0.6462099552154541, -0.10637745261192322, -0.3772050142288208, -0.06143082678318024, -0.4990385174751282, -0.217363178730011, 0.35123950242996216, -0.1294693946838379, -0.08391974121332169, 0.15850447118282318, -0.30246543884277344, -0.515658438205719, -0.11101829260587692, 0.10716079920530319, -0.3813280165195465, -0.09504140168428421, 0.5819033980369568, -0.07338681817054749, 0.2215254306793213, 0.9048650860786438, -0.7707154750823975, -0.004319950006902218, 0.2978000044822693, -0.3153655230998993, 0.4813220500946045, -0.062224529683589935, -0.19386325776576996, -0.5247445106506348, -0.3366098701953888, 0.26795175671577454, 0.3153582811355591, 0.2931825816631317, 0.13709621131420135, 0.0857577919960022, -0.053804729133844376, 0.10564428567886353, -0.6368705630302429, -0.3454183340072632, 0.34452518820762634, 0.15795540809631348, -0.13511456549167633, -0.22524923086166382, 0.3184977173805237, 0.17574389278888702, -0.40099117159843445, 0.005427254363894463, -0.03484199196100235, 0.37178879976272583, 0.5752156972885132, -0.09792277961969376, -0.3738466203212738, 0.5868677496910095, 0.7121878266334534, 0.31091251969337463, -0.1818518489599228, -0.28603458404541016, 0.02431091107428074, -0.27154654264450073, -0.1302698850631714, -0.15538305044174194, 0.5893427729606628, -0.5059731602668762, 0.2949473559856415, -0.21634593605995178, 1.2710752487182617, 0.8781617283821106, 0.25181975960731506, -0.11159373819828033, 0.2092696726322174, -0.005974746774882078, -0.7945423126220703, 0.20061010122299194, -1.2718193531036377, -0.03751508519053459, 0.28791552782058716, -0.05767000466585159, -0.32337266206741333, 0.23260188102722168, -0.35394442081451416, 0.24460327625274658, -0.22221361100673676, -0.2901761531829834, -0.2459184229373932, 0.26717081665992737, -0.1733199805021286, 0.9133085012435913, 0.46926426887512207, -0.4016709327697754, 0.19888228178024292, 0.3997589349746704, 0.17680779099464417, -0.23019355535507202, 0.29525652527809143, -0.33942726254463196, 0.17782065272331238, -0.1410684436559677, -0.2538345754146576, 0.6838441491127014, -0.2257775515317917, 0.09197531640529633, 0.33638572692871094, -0.6002740859985352, -0.41925907135009766, 0.10989363491535187, -0.11500740051269531, -0.15218189358711243, 0.7583571672439575, 0.037554897367954254, 0.29412931203842163, 0.8008843660354614, -0.09926596283912659, -0.052399903535842896, 0.7289807796478271, 0.31662771105766296, -0.14601823687553406, -0.21087127923965454, -0.1006426140666008, -0.48803210258483887, -0.17986376583576202, -0.1628423035144806, -0.027788132429122925, -0.3734515607357025, -0.29074740409851074, 0.0930861383676529, -0.1796376258134842, 0.09367622435092926, 0.36217737197875977, -0.16117414832115173, -0.05411471799015999, 0.31204912066459656, -0.35911160707473755, 0.2406039834022522, 0.3784141540527344, 0.30634328722953796, -0.17920348048210144, -0.18431638181209564, 0.5328871011734009, -0.15279318392276764, 0.5806237459182739, 0.2460552155971527, 0.12497419118881226, 0.3882655203342438, -0.11678430438041687, -2.4052512645721436, 0.023233098909258842, 0.23994657397270203, 0.18969742953777313, 0.09802668541669846, 0.5830771327018738, 0.12339156866073608, -0.4720287322998047, -0.5733784437179565, -0.4002501666545868, 0.14610683917999268, -0.25485703349113464, 0.1194208413362503, 0.30094507336616516, -0.006417855620384216, 0.23601901531219482, -0.2798216938972473, -0.22509507834911346, 0.3858969211578369, 0.0074561843648552895, 0.14251387119293213, 0.012653611600399017, -0.6253716945648193, -0.1697779893875122, -0.646554172039032, 0.1783091276884079, 0.46515941619873047, -0.09661047160625458, 0.2857055068016052, 0.8721210360527039, -0.5420902371406555, -0.04274693876504898, 0.45371711254119873, 0.7827914953231812, -0.012715417891740799, -0.6080799698829651, 0.42229560017585754, -0.09574806690216064, 0.06482531875371933, 0.7018677592277527, -0.5286353230476379, 0.18335270881652832, 0.11470220983028412, 0.03893565759062767, -0.182098850607872, -0.21274152398109436, -0.11858319491147995, -0.047686051577329636, 0.6988728046417236, -1.155314564704895, -0.28807657957077026, 0.08415614068508148, -0.17352619767189026, 0.10267847031354904, -0.10058601200580597, 0.0430629625916481, 0.24797184765338898, 0.01713193953037262, 0.03866667300462723, -0.12604764103889465, 0.35103434324264526, 0.5537854433059692, -0.15427474677562714, 0.08072415739297867, 0.28241515159606934, -0.470106840133667, -0.09395471215248108, -0.3088744878768921, 0.23551172018051147, 0.0018009067280218005, 0.31233829259872437, -0.28530019521713257, 0.44234710931777954, 0.08020743727684021, 0.43286848068237305, 0.15932108461856842, 0.6091642379760742, -0.030030302703380585, 0.6339377164840698, 0.3980843722820282, -0.137090265750885, -0.48583248257637024, -0.29318922758102417, -0.08220478892326355, 0.6910174489021301, -6.494419097900391, -0.5423434972763062, -0.7495206594467163, 0.002048574388027191, 0.08812562376260757, -0.20571139454841614, 0.32236137986183167, 0.010915365070104599, 0.4022049605846405, 0.0889391154050827, 0.019613664597272873, -0.5611375570297241, -0.21779967844486237, -0.1922321766614914, 0.0813664048910141, 0.45735833048820496]	3273
